"customer","quarter","purchase","ret_expense","male","married","income","first_purchase","loyalty","lag_purchase","avg_order_value"
265,2,1,16.2013017473485,1,1,0,125.77,1,1,191.965
265,3,1,16.6965239401962,1,1,0,125.77,1,1,205.59333333
265,4,1,31.7681316445723,1,1,0,125.77,1,1,221.51
265,5,1,29.9632185087061,1,1,0,125.77,1,1,228.924
265,6,1,14.1965028556984,1,1,0,125.77,1,1,226.15666667
265,7,0,7.60346357178485,1,1,0,125.77,1,1,193.84857143
265,8,0,0,1,1,0,125.77,1,0,169.6175
265,9,0,0,1,1,0,125.77,1,0,150.77111111
265,10,0,0,1,1,0,125.77,1,0,135.694
265,11,0,0,1,1,0,125.77,1,0,123.35818182
266,2,0,0.145757652382977,1,0,1,56.36,1,1,65.165
266,3,0,0,1,0,1,56.36,1,0,43.443333333
266,4,0,0,1,0,1,56.36,1,0,32.5825
266,5,0,0,1,0,1,56.36,1,0,26.066
266,6,0,0,1,0,1,56.36,1,0,21.721666667
266,7,0,0,1,0,1,56.36,1,0,18.618571429
266,8,1,0,1,0,1,56.36,1,0,36.2075
266,9,1,2.56497543958738,1,0,1,56.36,1,1,57.354444444
266,10,1,11.2029451031253,1,0,1,56.36,1,1,75.875
266,11,1,13.8452896054075,1,0,1,56.36,1,1,90.110909091
267,2,1,4.15343468231028,1,0,1,158.89,1,1,110.95
267,3,1,17.1113425648538,1,0,1,158.89,1,1,147.50666667
267,4,1,1.32013532612705,1,0,1,158.89,1,1,147.81
267,5,1,9.04178765558456,1,0,1,158.89,1,1,155.8
267,6,0,17.9873200340288,1,0,1,158.89,1,1,129.83333333
267,7,0,0,1,0,1,158.89,1,0,111.28571429
267,8,0,0,1,0,1,158.89,1,0,97.375
267,9,0,0,1,0,1,158.89,1,0,86.555555556
267,10,0,0,1,0,1,158.89,1,0,77.9
267,11,0,0,1,0,1,158.89,1,0,70.818181818
268,2,1,12.2481169068429,1,0,1,53.04,1,1,195.255
268,3,1,17.6007859753987,1,0,1,53.04,1,1,189.50333333
268,4,1,17.3034564578008,1,0,1,53.04,1,1,189.2725
268,5,1,27.0175748562737,1,0,1,53.04,1,1,218.082
268,6,1,26.6714564167565,1,0,1,53.04,1,1,259.62833333
268,7,1,28.0957180200533,1,0,1,53.04,1,1,275.46428571
268,8,1,38.9206821829879,1,0,1,53.04,1,1,261.3275
268,9,1,28.4708525250823,1,0,1,53.04,1,1,249.09444444
268,10,0,27.2392853904263,1,0,1,53.04,1,1,224.185
268,11,0,0.703102321584999,1,0,1,53.04,1,0,203.80454545
269,2,1,40.1543663916176,0,1,1,138.48,1,1,271.215
269,3,1,33.8620482844474,0,1,1,138.48,1,1,299.99
269,4,1,35.3026146245491,0,1,1,138.48,1,1,294.505
269,5,1,45.0385202181081,0,1,1,138.48,1,1,274.934
269,6,1,26.9445456248657,0,1,1,138.48,1,1,269.97166667
269,7,1,40.0306955700847,0,1,1,138.48,1,1,272.79142857
269,8,1,28.0329160267776,0,1,1,138.48,1,1,283.5175
269,9,1,44.7363789262651,0,1,1,138.48,1,1,287.53666667
269,10,1,28.8977609107869,0,1,1,138.48,1,1,294.162
269,11,1,28.2727906195319,0,1,1,138.48,1,1,297.59
270,2,1,21.8762204973557,0,0,1,43.11,1,1,140.7
270,3,1,22.024892061211,0,0,1,43.11,1,1,166.01
270,4,1,25.7401173183914,0,0,1,43.11,1,1,213.155
270,5,1,26.0912095352117,0,0,1,43.11,1,1,217.902
270,6,1,40.805548925397,0,0,1,43.11,1,1,234.74666667
270,7,1,18.6337827397206,0,0,1,43.11,1,1,253.38285714
270,8,1,21.825767724747,0,0,1,43.11,1,1,253.95375
270,9,1,20.8360241677076,0,0,1,43.11,1,1,262.77444444
270,10,1,38.8544894235275,0,0,1,43.11,1,1,282.242
270,11,1,30.7353156447068,0,0,1,43.11,1,1,284.95181818
271,2,1,30.9715610469193,1,1,0,166.59,0,1,218.66
271,3,1,18.8334367114092,1,1,0,166.59,0,1,255.26333333
271,4,1,37.852649160682,1,1,0,166.59,0,1,261.975
271,5,1,13.6084326003679,1,1,0,166.59,0,1,260.156
271,6,1,31.4171542121148,1,1,0,166.59,0,1,249.485
271,7,1,23.2071622255797,1,1,0,166.59,0,1,239.10714286
271,8,1,18.0141257827461,1,1,0,166.59,0,1,237.35125
271,9,1,20.3231091664015,1,1,0,166.59,0,1,243.99777778
271,10,1,31.31003069753,1,1,0,166.59,0,1,247.362
271,11,1,33.352278970604,1,1,0,166.59,0,1,243.10454545
272,2,0,33.0216046247625,0,0,1,104.63,0,1,114.24
272,3,0,0,0,0,1,104.63,0,0,76.16
272,4,0,0,0,0,1,104.63,0,0,57.12
272,5,0,0,0,0,1,104.63,0,0,45.696
272,6,0,0,0,0,1,104.63,0,0,38.08
272,7,0,0,0,0,1,104.63,0,0,32.64
272,8,0,0,0,0,1,104.63,0,0,28.56
272,9,0,0,0,0,1,104.63,0,0,25.386666667
272,10,0,0,0,0,1,104.63,0,0,22.848
272,11,0,0,0,0,1,104.63,0,0,20.770909091
273,2,1,22.8880447149563,0,0,0,111.94,1,1,258.295
273,3,1,28.1679616379165,0,0,0,111.94,1,1,265.19333333
273,4,1,19.7770292494593,0,0,0,111.94,1,1,249.395
273,5,1,31.1293222056533,0,0,0,111.94,1,1,236.444
273,6,1,19.380749912659,0,0,0,111.94,1,1,226.43
273,7,1,20.4439386675439,0,0,0,111.94,1,1,234.32714286
273,8,1,31.4456952127329,0,0,0,111.94,1,1,231.6175
273,9,1,28.2410848126394,0,0,0,111.94,1,1,225.61222222
273,10,0,18.6379470618634,0,0,0,111.94,1,1,203.051
273,11,0,0,0,0,0,111.94,1,0,184.59181818
274,2,1,12.6131182374323,1,0,1,102.62,1,1,170.795
274,3,1,40.774064832661,1,0,1,102.62,1,1,213.16
274,4,1,22.1551067405337,1,0,1,102.62,1,1,211.765
274,5,1,30.4108873843157,1,0,1,102.62,1,1,225.076
274,6,1,23.7515947708847,1,0,1,102.62,1,1,233.62166667
274,7,1,31.823681641742,1,0,1,102.62,1,1,254.52428571
274,8,1,27.914371788624,1,0,1,102.62,1,1,260.5875
274,9,1,38.1569770959587,1,0,1,102.62,1,1,263.30111111
274,10,1,26.9901534261271,1,0,1,102.62,1,1,279.164
274,11,1,18.695220546296,1,0,1,102.62,1,1,280.35454545
275,2,0,1.10096051128355,0,1,0,25.45,1,1,91.72
275,3,0,0,0,1,0,25.45,1,0,61.146666667
275,4,0,0,0,1,0,25.45,1,0,45.86
275,5,0,0,0,1,0,25.45,1,0,36.688
275,6,0,0,0,1,0,25.45,1,0,30.573333333
275,7,1,0,0,1,0,25.45,1,0,36.402857143
275,8,1,2.23603231986593,0,1,0,25.45,1,1,45.04625
275,9,1,0,0,1,0,25.45,1,1,53.496666667
275,10,0,9.3227387402101,0,1,0,25.45,1,1,48.147
275,11,0,0,0,1,0,25.45,1,0,43.77
276,2,1,29.8831327001697,1,0,1,127.09,1,1,310.02
276,3,1,20.9061899045339,1,0,1,127.09,1,1,302.9
276,4,1,15.0548259846068,1,0,1,127.09,1,1,286.01
276,5,1,30.100878973257,1,0,1,127.09,1,1,280.876
276,6,1,32.6556549903322,1,0,1,127.09,1,1,267.845
276,7,1,21.802337092083,1,0,1,127.09,1,1,259.62
276,8,1,18.698875957857,1,0,1,127.09,1,1,266.8475
276,9,1,24.4119496110213,1,0,1,127.09,1,1,272.05222222
276,10,1,19.0900012632982,1,0,1,127.09,1,1,283.017
276,11,1,35.6257649511383,1,0,1,127.09,1,1,289.35090909
277,2,1,24.3280534465143,1,1,1,29.23,1,1,326.955
277,3,1,38.6555551984023,1,1,1,29.23,1,1,389.61333333
277,4,1,50.1483773307807,1,1,1,29.23,1,1,387.8975
277,5,1,38.3590152988653,1,1,1,29.23,1,1,360.58
277,6,1,38.2859030153977,1,1,1,29.23,1,1,349.62666667
277,7,1,40.151811160596,1,1,1,29.23,1,1,341.40285714
277,8,1,42.271237541381,1,1,1,29.23,1,1,346.83125
277,9,1,45.8662081185429,1,1,1,29.23,1,1,342.99555556
277,10,1,43.8704905883773,1,1,1,29.23,1,1,351.651
277,11,1,29.2169501928849,1,1,1,29.23,1,1,354.95818182
278,2,0,2.54906747132533,1,1,0,101.77,1,1,58.755
278,3,0,0,1,1,0,101.77,1,0,39.17
278,4,0,0,1,1,0,101.77,1,0,29.3775
278,5,0,0,1,1,0,101.77,1,0,23.502
278,6,0,0,1,1,0,101.77,1,0,19.585
278,7,0,0,1,1,0,101.77,1,0,16.787142857
278,8,0,0,1,1,0,101.77,1,0,14.68875
278,9,0,0,1,1,0,101.77,1,0,13.056666667
278,10,0,0,1,1,0,101.77,1,0,11.751
278,11,0,0,1,1,0,101.77,1,0,10.682727273
279,2,1,8.20848250553762,0,1,0,79.3,1,1,201.425
279,3,1,16.555016909953,0,1,0,79.3,1,1,212
279,4,1,17.9559848676366,0,1,0,79.3,1,1,202.32
279,5,1,4.73834002961429,0,1,0,79.3,1,1,208.682
279,6,1,18.0853621449609,0,1,0,79.3,1,1,197.13166667
279,7,0,10.7678498915606,0,1,0,79.3,1,1,168.97
279,8,0,4.98454930819867,0,1,0,79.3,1,0,147.84875
279,9,0,0,0,1,0,79.3,1,0,131.42111111
279,10,0,0,0,1,0,79.3,1,0,118.279
279,11,0,0,0,1,0,79.3,1,0,107.52636364
280,2,1,30.9951897855756,0,1,0,62.79,1,1,294.2
280,3,1,21.9094328571709,0,1,0,62.79,1,1,268.54666667
280,4,1,32.0231192343663,0,1,0,62.79,1,1,246.8975
280,5,1,15.6483940526404,0,1,0,62.79,1,1,226.632
280,6,1,27.3193183555857,0,1,0,62.79,1,1,231.68666667
280,7,1,24.4646475792428,0,1,0,62.79,1,1,224.94714286
280,8,1,28.9657007066201,0,1,0,62.79,1,1,223.165
280,9,1,16.3877947608509,0,1,0,62.79,1,1,215.93777778
280,10,1,15.3466942703897,0,1,0,62.79,1,1,206.367
280,11,1,21.200798571979,0,1,0,62.79,1,1,203.64272727
281,2,1,31.523571196737,1,0,0,206.89,1,1,231.84
281,3,1,25.9302065477772,1,0,0,206.89,1,1,237.05666667
281,4,1,22.4995083745346,1,0,0,206.89,1,1,228.345
281,5,0,21.8964398181153,1,0,0,206.89,1,1,182.676
281,6,1,0,1,0,0,206.89,1,0,170.35333333
281,7,1,22.4440215091577,1,0,0,206.89,1,1,172.64857143
281,8,1,7.79631091040835,1,0,0,206.89,1,1,173.9875
281,9,0,14.9982326286605,1,0,0,206.89,1,1,154.65555556
281,10,1,0,1,0,0,206.89,1,0,152.382
281,11,1,14.3113288076556,1,0,0,206.89,1,1,154.28090909
282,2,1,14.4125549201198,0,0,0,138.93,1,1,172.615
282,3,1,8.88056254926385,0,0,0,138.93,1,1,215.47333333
282,4,1,18.3151378004747,0,0,0,138.93,1,1,228.87
282,5,1,20.2443183738689,0,0,0,138.93,1,1,252.88
282,6,1,29.403301166265,0,0,0,138.93,1,1,251.56833333
282,7,1,22.9164812737709,0,0,0,138.93,1,1,263.81428571
282,8,1,21.2650490754417,0,0,0,138.93,1,1,260.93375
282,9,0,31.7121071105956,0,0,0,138.93,1,1,231.94111111
282,10,0,9.01191466040539,0,0,0,138.93,1,0,208.747
282,11,0,2.70183303252074,0,0,0,138.93,1,0,189.77
283,2,0,13.3473872546198,0,1,0,103,0,1,120.675
283,3,0,0,0,1,0,103,0,0,80.45
283,4,0,0,0,1,0,103,0,0,60.3375
283,5,0,0,0,1,0,103,0,0,48.27
283,6,0,0,0,1,0,103,0,0,40.225
283,7,0,0,0,1,0,103,0,0,34.478571429
283,8,0,0,0,1,0,103,0,0,30.16875
283,9,0,0,0,1,0,103,0,0,26.816666667
283,10,0,0,0,1,0,103,0,0,24.135
283,11,0,0,0,1,0,103,0,0,21.940909091
284,2,0,7.13581733647219,0,1,0,125.76,1,1,81.86
284,3,0,0,0,1,0,125.76,1,0,54.573333333
284,4,0,0,0,1,0,125.76,1,0,40.93
284,5,0,0,0,1,0,125.76,1,0,32.744
284,6,0,0,0,1,0,125.76,1,0,27.286666667
284,7,0,0,0,1,0,125.76,1,0,23.388571429
284,8,0,0,0,1,0,125.76,1,0,20.465
284,9,0,0,0,1,0,125.76,1,0,18.191111111
284,10,0,0,0,1,0,125.76,1,0,16.372
284,11,1,0,0,1,0,125.76,1,0,27.955454545
285,2,0,5.76437747380852,0,1,0,56.15,1,1,68.67
285,3,0,0,0,1,0,56.15,1,0,45.78
285,4,0,0,0,1,0,56.15,1,0,34.335
285,5,0,0,0,1,0,56.15,1,0,27.468
285,6,0,0,0,1,0,56.15,1,0,22.89
285,7,0,0,0,1,0,56.15,1,0,19.62
285,8,0,0,0,1,0,56.15,1,0,17.1675
285,9,0,0,0,1,0,56.15,1,0,15.26
285,10,0,0,0,1,0,56.15,1,0,13.734
285,11,0,0,0,1,0,56.15,1,0,12.485454545
286,2,1,20.5854289897336,0,0,1,96.98,1,1,245.52
286,3,1,23.1527098650373,0,0,1,96.98,1,1,237.62
286,4,1,21.0441258193786,0,0,1,96.98,1,1,226.87
286,5,0,14.0890799027469,0,0,1,96.98,1,1,181.496
286,6,0,0,0,0,1,96.98,1,0,151.24666667
286,7,1,0,0,0,1,96.98,1,0,141.54142857
286,8,0,12.8392636193977,0,0,1,96.98,1,1,123.84875
286,9,0,0,0,0,1,96.98,1,0,110.08777778
286,10,0,0,0,0,1,96.98,1,0,99.079
286,11,0,0,0,0,1,96.98,1,0,90.071818182
287,2,1,29.0278313038648,0,0,1,108.35,0,1,266.35
287,3,1,25.6432836636028,0,0,1,108.35,0,1,249.03666667
287,4,1,25.3720496606713,0,0,1,108.35,0,1,261.4425
287,5,1,29.7791870378509,0,0,1,108.35,0,1,257.856
287,6,1,27.69347568977,0,0,1,108.35,0,1,267.02833333
287,7,1,22.7181391763081,0,0,1,108.35,0,1,259.59428571
287,8,1,22.4903265480473,0,0,1,108.35,0,1,251.09
287,9,1,22.6481944470275,0,0,1,108.35,0,1,247.27777778
287,10,1,23.8264549664034,0,0,1,108.35,0,1,255.638
287,11,1,19.7836524875557,0,0,1,108.35,0,1,247.16090909
288,2,1,24.7837376734217,0,0,0,71,0,1,255.235
288,3,1,15.8395165454533,0,0,0,71,0,1,231.3
288,4,0,18.4415492791879,0,0,0,71,0,1,173.475
288,5,0,0,0,0,0,71,0,0,138.78
288,6,0,0,0,0,0,71,0,0,115.65
288,7,0,0,0,0,0,71,0,0,99.128571429
288,8,0,0,0,0,0,71,0,0,86.7375
288,9,0,0,0,0,0,71,0,0,77.1
288,10,0,0,0,0,0,71,0,0,69.39
288,11,0,0,0,0,0,71,0,0,63.081818182
289,2,1,26.7964245776979,0,0,1,82.25,1,1,236.685
289,3,1,20.9472812483953,0,0,1,82.25,1,1,250.98333333
289,4,1,23.1902532092526,0,0,1,82.25,1,1,226.66
289,5,0,6.1555035509902,0,0,1,82.25,1,1,181.328
289,6,0,0,0,0,1,82.25,1,0,151.10666667
289,7,0,0,0,0,1,82.25,1,0,129.52
289,8,0,0,0,0,1,82.25,1,0,113.33
289,9,0,0,0,0,1,82.25,1,0,100.73777778
289,10,0,0,0,0,1,82.25,1,0,90.664
289,11,0,0,0,0,1,82.25,1,0,82.421818182
290,2,1,36.2245454518106,1,0,0,172.05,1,1,196.41
290,3,1,26.1516390206949,1,0,0,172.05,1,1,220.52
290,4,1,30.8281337517944,1,0,0,172.05,1,1,266.98
290,5,1,41.5947068197386,1,0,0,172.05,1,1,277.56
290,6,1,25.4978387035823,1,0,0,172.05,1,1,279.26666667
290,7,1,25.4809453663539,1,0,0,172.05,1,1,274.02428571
290,8,0,24.6314823716917,1,0,0,172.05,1,1,239.77125
290,9,0,0,1,0,0,172.05,1,0,213.13
290,10,0,0,1,0,0,172.05,1,0,191.817
290,11,0,4.60187929694665,1,0,0,172.05,1,0,174.37909091
291,2,1,42.4964831824598,1,0,1,52.46,1,1,414.16
291,3,1,34.572640657419,1,0,1,52.46,1,1,379.38666667
291,4,1,37.7397103959438,1,0,1,52.46,1,1,339.505
291,5,1,40.0632815462049,1,0,1,52.46,1,1,332.798
291,6,1,32.8054523847877,1,0,1,52.46,1,1,320.15166667
291,7,1,33.0612380536012,1,0,1,52.46,1,1,308.10571429
291,8,1,37.5444813903359,1,0,1,52.46,1,1,290.84875
291,9,1,29.9228670264963,1,0,1,52.46,1,1,283.47111111
291,10,1,26.3592494619173,1,0,1,52.46,1,1,285.888
291,11,0,26.7414807055341,1,0,1,52.46,1,1,259.89818182
292,2,1,18.6489506184589,0,0,0,161.2,1,1,217.975
292,3,1,11.6977162262757,0,0,0,161.2,1,1,218.37
292,4,1,26.741555329492,0,0,0,161.2,1,1,210.055
292,5,1,1.5503341344172,0,0,0,161.2,1,1,226.466
292,6,1,21.246856040666,0,0,0,161.2,1,1,222.15333333
292,7,1,15.8398299860385,0,0,0,161.2,1,1,228.96285714
292,8,0,29.7270775983416,0,0,0,161.2,1,1,200.3425
292,9,0,0,0,0,0,161.2,1,0,178.08222222
292,10,0,0,0,0,0,161.2,1,0,160.274
292,11,0,0,0,0,0,161.2,1,0,145.70363636
293,2,0,6.61704067329512,1,1,0,169.74,1,1,74.42
293,3,0,0,1,1,0,169.74,1,0,49.613333333
293,4,0,0,1,1,0,169.74,1,0,37.21
293,5,0,0,1,1,0,169.74,1,0,29.768
293,6,0,0,1,1,0,169.74,1,0,24.806666667
293,7,0,0,1,1,0,169.74,1,0,21.262857143
293,8,0,0,1,1,0,169.74,1,0,18.605
293,9,0,0,1,1,0,169.74,1,0,16.537777778
293,10,0,0,1,1,0,169.74,1,0,14.884
293,11,0,0,1,1,0,169.74,1,0,13.530909091
294,2,1,12.5760359113072,0,1,0,202.68,1,1,142.19
294,3,1,12.7310741824397,0,1,0,202.68,1,1,148.44333333
294,4,0,3.51625543117105,0,1,0,202.68,1,1,111.3325
294,5,0,0,0,1,0,202.68,1,0,89.066
294,6,0,0,0,1,0,202.68,1,0,74.221666667
294,7,0,0,0,1,0,202.68,1,0,63.618571429
294,8,0,0,0,1,0,202.68,1,0,55.66625
294,9,0,0,0,1,0,202.68,1,0,49.481111111
294,10,0,0,0,1,0,202.68,1,0,44.533
294,11,0,0,0,1,0,202.68,1,0,40.484545455
295,2,1,30.0379243143319,1,0,1,204.01,1,1,298.42
295,3,0,13.0581016125281,1,0,1,204.01,1,1,198.94666667
295,4,0,0,1,0,1,204.01,1,0,149.21
295,5,0,0,1,0,1,204.01,1,0,119.368
295,6,0,0,1,0,1,204.01,1,0,99.473333333
295,7,0,0,1,0,1,204.01,1,0,85.262857143
295,8,1,0,1,0,1,204.01,1,0,94.2325
295,9,1,4.25498562239132,1,0,1,204.01,1,1,117.45444444
295,10,1,13.5541166374229,1,0,1,204.01,1,1,134.081
295,11,1,2.87851417022478,1,0,1,204.01,1,1,151.67727273
296,2,0,22.2414974427384,1,1,1,141.04,0,1,122.385
296,3,0,0,1,1,1,141.04,0,0,81.59
296,4,0,0,1,1,1,141.04,0,0,61.1925
296,5,0,0,1,1,1,141.04,0,0,48.954
296,6,0,0,1,1,1,141.04,0,0,40.795
296,7,0,0,1,1,1,141.04,0,0,34.967142857
296,8,1,0,1,1,1,141.04,0,0,45.2475
296,9,0,4.98318565997112,1,1,1,141.04,0,1,40.22
296,10,0,0,1,1,1,141.04,0,0,36.198
296,11,0,0,1,1,1,141.04,0,0,32.907272727
297,2,1,30.6377566354726,1,0,1,173.06,1,1,231.215
297,3,1,34.1689970460559,1,0,1,173.06,1,1,246.85333333
297,4,1,27.8800025955399,1,0,1,173.06,1,1,284.2
297,5,1,31.4711676690743,1,0,1,173.06,1,1,303.368
297,6,1,26.1879090857605,1,0,1,173.06,1,1,305.50666667
297,7,1,37.8620275566008,1,0,1,173.06,1,1,325.18428571
297,8,1,40.2502390350795,1,0,1,173.06,1,1,353.41125
297,9,1,39.1934616997232,1,0,1,173.06,1,1,354.67888889
297,10,1,32.5071043197369,1,0,1,173.06,1,1,344.005
297,11,1,34.4266075425798,1,0,1,173.06,1,1,333.83909091
298,2,1,16.0832436308784,0,0,0,167.17,1,1,232.78
298,3,0,10.4212142594085,0,0,0,167.17,1,1,155.18666667
298,4,0,0,0,0,0,167.17,1,0,116.39
298,5,0,0,0,0,0,167.17,1,0,93.112
298,6,1,0,0,0,0,167.17,1,0,96.005
298,7,1,4.09485720989463,0,0,0,167.17,1,1,101.67428571
298,8,1,3.56072340239913,0,0,0,167.17,1,1,110.3725
298,9,1,3.59732340385554,0,0,0,167.17,1,1,119.82
298,10,1,8.35122724730481,0,0,0,167.17,1,1,125.757
298,11,1,17.8160998794328,0,0,0,167.17,1,1,127.00818182
299,2,1,10.3747437638208,1,0,1,77.61,1,1,186.3
299,3,1,11.2373676521684,1,0,1,77.61,1,1,181.00333333
299,4,1,8.17870375972938,1,0,1,77.61,1,1,210.035
299,5,1,9.77735796483613,1,0,1,77.61,1,1,206.222
299,6,1,15.2074587932026,1,0,1,77.61,1,1,195.30666667
299,7,1,13.7713979855026,1,0,1,77.61,1,1,196.69571429
299,8,0,9.60878603334792,1,0,1,77.61,1,1,172.10875
299,9,0,6.23205489293484,1,0,1,77.61,1,0,152.98555556
299,10,0,2.72701250863768,1,0,1,77.61,1,0,137.687
299,11,0,6.91593371822011,1,0,1,77.61,1,0,125.17
300,2,1,16.6940450510264,0,0,0,83.22,1,1,217.035
300,3,1,8.01044577462855,0,0,0,83.22,1,1,196.15
300,4,1,7.24082200456623,0,0,0,83.22,1,1,193.095
300,5,1,11.9978478689998,0,0,0,83.22,1,1,197.504
300,6,0,20.4843083544196,0,0,0,83.22,1,1,164.58666667
300,7,0,0,0,0,0,83.22,1,0,141.07428571
300,8,0,0,0,0,0,83.22,1,0,123.44
300,9,0,0,0,0,0,83.22,1,0,109.72444444
300,10,0,0,0,0,0,83.22,1,0,98.752
300,11,0,0,0,0,0,83.22,1,0,89.774545455
301,2,0,2.04821302700311,1,1,0,120.23,1,1,89.905
301,3,0,0,1,1,0,120.23,1,0,59.936666667
301,4,0,0,1,1,0,120.23,1,0,44.9525
301,5,0,0,1,1,0,120.23,1,0,35.962
301,6,0,0,1,1,0,120.23,1,0,29.968333333
301,7,0,0,1,1,0,120.23,1,0,25.687142857
301,8,0,0,1,1,0,120.23,1,0,22.47625
301,9,0,0,1,1,0,120.23,1,0,19.978888889
301,10,0,0,1,1,0,120.23,1,0,17.981
301,11,0,0,1,1,0,120.23,1,0,16.346363636
302,2,0,8.16432370955255,0,0,1,94.35,0,1,126.815
302,3,0,0,0,0,1,94.35,0,0,84.543333333
302,4,0,0,0,0,1,94.35,0,0,63.4075
302,5,0,0,0,0,1,94.35,0,0,50.726
302,6,0,0,0,0,1,94.35,0,0,42.271666667
302,7,0,0,0,0,1,94.35,0,0,36.232857143
302,8,0,0,0,0,1,94.35,0,0,31.70375
302,9,0,0,0,0,1,94.35,0,0,28.181111111
302,10,0,0,0,0,1,94.35,0,0,25.363
302,11,0,0,0,0,1,94.35,0,0,23.057272727
303,2,0,0,1,0,0,189.02,1,1,47.9
303,3,0,0,1,0,0,189.02,1,0,31.933333333
303,4,0,0,1,0,0,189.02,1,0,23.95
303,5,0,0,1,0,0,189.02,1,0,19.16
303,6,0,0,1,0,0,189.02,1,0,15.966666667
303,7,0,0,1,0,0,189.02,1,0,13.685714286
303,8,0,0,1,0,0,189.02,1,0,11.975
303,9,0,0,1,0,0,189.02,1,0,10.644444444
303,10,0,0,1,0,0,189.02,1,0,9.58
303,11,0,0,1,0,0,189.02,1,0,8.7090909091
304,2,1,37.4485407497697,1,0,1,41.86,1,1,267.19
304,3,1,43.8454951014974,1,0,1,41.86,1,1,291.78
304,4,1,20.9222605190743,1,0,1,41.86,1,1,274.8475
304,5,0,26.3646570819707,1,0,1,41.86,1,1,219.878
304,6,0,0,1,0,1,41.86,1,0,183.23166667
304,7,0,0,1,0,1,41.86,1,0,157.05571429
304,8,0,0,1,0,1,41.86,1,0,137.42375
304,9,0,0,1,0,1,41.86,1,0,122.15444444
304,10,0,0,1,0,1,41.86,1,0,109.939
304,11,0,0,1,0,1,41.86,1,0,99.944545455
305,2,0,3.90001248986692,1,0,0,105.39,1,1,60.575
305,3,0,0,1,0,0,105.39,1,0,40.383333333
305,4,0,0,1,0,0,105.39,1,0,30.2875
305,5,0,0,1,0,0,105.39,1,0,24.23
305,6,0,0,1,0,0,105.39,1,0,20.191666667
305,7,0,0,1,0,0,105.39,1,0,17.307142857
305,8,0,0,1,0,0,105.39,1,0,15.14375
305,9,0,0,1,0,0,105.39,1,0,13.461111111
305,10,0,0,1,0,0,105.39,1,0,12.115
305,11,0,0,1,0,0,105.39,1,0,11.013636364
306,2,0,0,0,1,1,155.08,1,1,34.825
306,3,0,0,0,1,1,155.08,1,0,23.216666667
306,4,0,0,0,1,1,155.08,1,0,17.4125
306,5,0,0,0,1,1,155.08,1,0,13.93
306,6,0,0,0,1,1,155.08,1,0,11.608333333
306,7,1,0,0,1,1,155.08,1,0,32.411428571
306,8,1,0,0,1,1,155.08,1,1,47.30125
306,9,1,7.69433297643328,0,1,1,155.08,1,1,66.784444444
306,10,1,8.42865357792596,0,1,1,155.08,1,1,81.167
306,11,0,3.21829500997955,0,1,1,155.08,1,1,73.788181818
307,2,0,0,1,0,1,110.59,1,1,77.995
307,3,0,0,1,0,1,110.59,1,0,51.996666667
307,4,1,0,1,0,1,110.59,1,0,72.1875
307,5,1,6.00469275652015,1,0,1,110.59,1,1,98.936
307,6,1,13.8023460794448,1,0,1,110.59,1,1,117.49166667
307,7,1,8.56062877496628,1,0,1,110.59,1,1,128.97142857
307,8,1,15.0793695320135,1,0,1,110.59,1,1,151.98125
307,9,1,22.5190308277449,1,0,1,110.59,1,1,165.1
307,10,1,13.0697355924091,1,0,1,110.59,1,1,187.221
307,11,1,16.2457178928993,1,0,1,110.59,1,1,192.72727273
308,2,1,19.8116856524576,1,1,0,89.53,0,1,205.455
308,3,1,22.131780122677,1,1,0,89.53,0,1,201.97666667
308,4,1,26.8503127395927,1,1,0,89.53,0,1,215.27
308,5,1,24.5113397565428,1,1,0,89.53,0,1,223.936
308,6,1,10.3912537745813,1,1,0,89.53,0,1,214.05166667
308,7,0,15.3368419128811,1,1,0,89.53,0,1,183.47285714
308,8,0,0,1,1,0,89.53,0,0,160.53875
308,9,0,0,1,1,0,89.53,0,0,142.70111111
308,10,0,0,1,1,0,89.53,0,0,128.431
308,11,0,0,1,1,0,89.53,0,0,116.75545455
309,2,1,25.1737119802839,0,0,1,76.68,0,1,255.225
309,3,1,28.6897074656949,0,0,1,76.68,0,1,254.36
309,4,1,15.8638292045437,0,0,1,76.68,0,1,239.41
309,5,0,15.4099309882588,0,0,1,76.68,0,1,191.528
309,6,0,2.7943723209417,0,0,1,76.68,0,0,159.60666667
309,7,0,0,0,0,1,76.68,0,0,136.80571429
309,8,0,0,0,0,1,76.68,0,0,119.705
309,9,0,0,0,0,1,76.68,0,0,106.40444444
309,10,0,0,0,0,1,76.68,0,0,95.764
309,11,0,0,0,0,1,76.68,0,0,87.058181818
310,2,1,14.1381047053372,1,0,0,154.33,1,1,200.32
310,3,1,14.7876002188779,1,0,0,154.33,1,1,194.08
310,4,1,24.609807196515,1,0,0,154.33,1,1,197.3575
310,5,0,10.8698517295328,1,0,0,154.33,1,1,157.886
310,6,0,0,1,0,0,154.33,1,0,131.57166667
310,7,0,0,1,0,0,154.33,1,0,112.77571429
310,8,0,0,1,0,0,154.33,1,0,98.67875
310,9,0,0,1,0,0,154.33,1,0,87.714444444
310,10,0,0,1,0,0,154.33,1,0,78.943
310,11,0,0,1,0,0,154.33,1,0,71.766363636
311,2,0,13.5496973417456,1,0,1,141.29,0,1,84.24
311,3,0,0,1,0,1,141.29,0,0,56.16
